step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
1	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油主導で地域安定を管理	OPEC+増産抑制を維持しイランとの直接衝突を回避する	ビジョン2030継続と安全保障安定を国民に両立して示す	イラン再燃リスクと改革コストが財政を二重に圧迫している	48.0	72.0	42.0	22.0	58.0	65.0	48.0	44.0	原油高止まりが光熱費を押し上げ、若者の可処分所得を直撃する
1	EU	欧州連合	European Union	欧州	圧力上昇	ウクライナ支援と経済安定の均衡維持	停戦を歓迎しつつウクライナ支援継続、エネルギー調達多元化を加速	停戦で安心せず構造改革とウクライナ支援の両立を続ける	加盟国間合意形成が遅く財政支援継続に内部亀裂リスクあり	34.0	42.0	38.0	30.0	27.0	33.0	41.0	64.0	EU景気低迷が輸出需要を下げ、若者のグローバル就職機会を狭める懸念
2	USA	アメリカ	United States	北米	圧力上昇	AI覇権確保・同盟統制を強化	対中AI規制を強化し同盟国の半導体・AI協力を強く求める	AI競争でアメリカが主導権を握り雇用と安全を守る	AI投資拡大が財政を圧迫し同盟圧力でカバーしようとする	57.0	60.0	62.0	66.0	64.0	54.0	67.0	45.0	AI競争激化で計算資源制約と雇用不安が重なり若者の将来設計が揺らぐ
2	CHN	中国	China	東アジア	境界的圧力	AI自立加速と国内雇用安定の同時維持	AI規制対抗に国際標準提案、同盟国へ技術輸出拡大	AI強国を実現し雇用不安には政府が責任を持って対応する	計算資源の国産化が間に合わず米規制が技術自立を圧迫する	70.0	46.0	63.0	76.0	45.0	65.0	61.0	42.0	AI競争激化で半導体規制が強まり若者の就職先・スキル選択の不確実性が増す
2	JPN	日本	Japan	東アジア	圧力上昇	AI競争対応と生活支援の財源確保を同時追求	米国主導のAI規制枠組みに参加しつつ半導体輸出管理を協調強化	AIは脅威でなく機会。国内産業転換支援と雇用安全網を拡充する	GPU調達予算・防衛費・子育て支援が同一財源を争い優先順位が定まらない	61.0	71.0	58.0	50.0	68.0	53.0	67.0	45.0	AI失業不安がSNSで増幅し、就活・将来設計への霧が濃くなる
2	TWN	台湾	Taiwan	東アジア	境界的圧力	AI競争下で半導体戦略と同盟抑止を強化	米主導チップ同盟を深め、中国向け先端半導体制限に同調しつつ供給継続を確保	AI競争激化は台湾の価値を証明する。半導体産業と民主制度を守り抜く	需要集中が有事誘因を高める矛盾。米中どちらとも完全に切れない綱渡りが続く	76.0	50.0	56.0	72.0	38.0	73.0	68.0	42.0	AI競争で台湾依存が深まるほど有事リスクも高まり、若者の就職・将来設計不安が複合的に上昇
2	KOR	韓国	South Korea	東アジア	圧力上昇	AI競争を機会と捉えつつ雇用不安を管理	米国とAI半導体協力を深め中国市場との最低限の関係を維持する	AI投資で半導体雇用を守り若者のスキル転換支援を強化する	米中AI規制の板挟みで中小企業と若者の雇用が先に傷む	38.0	32.0	47.0	25.0	25.0	36.0	44.0	59.0	韓国AI雇用不安が日韓SNSで共鳴し、日本の若者の将来不安をさらに増幅させる
2	PRK	北朝鮮	North Korea	東アジア	間接衝突	大国AI競争の隙に乗じ抑止力を再誇示	米中がAI覇権争いに集中する間、ミサイル試射で国際的存在感を維持する	帝国主義のAI覇権争奪に対し、自力更生で技術的尊厳を守り抜く	食料・燃料不足が悪化。AI技術格差の拡大が内部動揺リスクを潜在させる	79.0	11.0	23.0	14.0	38.0	14.0	78.0	37.0	Jアラートとグローバル雇用不安が重なり、若者の安全感と将来展望が二重に圧迫される
2	RUS	ロシア	Russia	ユーラシア	間接衝突	AIレースを横目に資源と戦争継続を死守	米中AI競争の隙をつきエネルギー外交と制裁迂回を強化	西側はAI競争で内部分裂、我々は資源と連帯で存続する	AI・半導体孤立が深まり技術格差拡大が長期戦略を圧迫	74.0	70.0	46.0	34.0	60.0	57.0	66.0	44.0	エネルギー高と地政学緊張に加えAI競争が若者の就労不安をさらに増幅する
2	UKR	ウクライナ	Ukraine	欧州	限定戦争	AI競争下でも支援継続を死守	AI投資競争で米欧の関心が分散する中、ウクライナ支援維持を強く要求	世界がAI競争に移っても戦争は続く。支援は確保できると訴える	米のAI投資集中でウクライナ支援枠が縮小するリスクを最大脅威と見る	67.0	63.0	40.0	20.0	46.0	55.0	60.0	52.0	欧州戦争長期化とAI競争の二重圧力が若者の経済・安全展望をさらに暗くする
2	IRN	イラン	Iran	中東	境界的圧力	AI時代の主権を主張し停戦路線を維持する	米中AI競争の隙を突き制裁緩和の外交ルートを模索する	AI覇権に屈しない自主技術路線で国家の誇りを守る	実態はチップ・計算資源封鎖で技術主権は宣言のみ、経済疲弊継続	61.0	62.0	38.0	26.0	46.0	55.0	58.0	48.0	AI競争とエネルギー価格上昇が重なり、将来設計の不透明感が若者に蓄積する
2	ISR	イスラエル	Israel	中東	間接衝突	AI技術優位を軸に抑止と経済回復を並走	米AIサプライチェーンへの参入を深めサイバー同盟価値を高める	AI産業が安保予算を支える。技術競争力こそ国家存続の盾だ	司法改革対立が継続し技術輸出調整の国内合意形成が停滞する	65.0	61.0	42.0	31.0	45.0	51.0	56.0	49.0	中東緊張でエネルギー高止まり継続、AI競争で若者の雇用不安も重なる
2	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	AI競争を両にらみし原油外交を維持	米中双方のAI投資を誘致しつつOPEC+増産抑制路線を堅持する	Vision2030のAI投資加速で石油依存からの転換を国民に示す	米中どちらにも傾けず技術主権確立と改革コストが競合している	46.0	74.0	46.0	30.0	56.0	62.0	54.0	41.0	原油高止まりに加えAI競争で計算資源不足が重なり若者の将来コストが二重に上昇する
2	EU	欧州連合	European Union	欧州	圧力上昇	AI規制主導と産業競争力の同時防衛	AIアクト施行加速、米中との規制対話維持、技術主権連合を推進	AI規制は欧州の強みであり雇用と社会の安定を守る柱と位置づける	規制強化が欧州AI産業の競争力を削ぐリスクに加盟国で温度差が拡大	36.0	40.0	47.0	38.0	28.0	36.0	52.0	61.0	EUのAI規制基準が日本製品設計の制約になり若者のグローバル就職市場も揺れる
3	USA	アメリカ	United States	北米	境界的圧力	台湾有事備え・半導体供給維持を優先	台湾周辺に海軍を増強し同盟国に半導体協力を強く要求する	台湾リスクから国内半導体・雇用を守るため断固行動する	軍事展開コストと財政圧迫が増し同盟国依存をさらに深めざるを得ない	71.0	63.0	66.0	79.0	69.0	73.0	75.0	39.0	半導体供給不安が急拡大しIT就職先が揺らぎ若者の将来設計に直撃する
3	CHN	中国	China	東アジア	間接衝突	台湾主権主張を強め技術自立を加速する	台湾周辺で海軍演習を拡大し半導体国産化を政策優先に格上げ	主権と経済強化は一体であり外圧に屈しない決意を示す	演習激化で外資撤退が加速すれば国内雇用安定が崩れるリスクがある	81.0	51.0	69.0	84.0	51.0	74.0	71.0	36.0	台湾情勢が半導体調達を直撃し若者の就職先と将来設計への不安が急上昇
3	JPN	日本	Japan	東アジア	境界的圧力	半導体供給安定と日米同盟対応を最優先に	台湾有事想定で日米協議強化、熊本拠点等の国内半導体生産補助を拡充	供給リスクに備え国内調達網を整備中。生活・雇用支援も継続する	台湾依存の完全代替は数年先。短期供給ショックへの即応余力は薄い	69.0	72.0	64.0	68.0	71.0	67.0	73.0	41.0	半導体・AI就職不安がSNSで急拡大し、若者の将来展望が急速に収縮する
3	TWN	台湾	Taiwan	東アジア	境界的圧力	海峡緊張下で抑止維持と半導体継続を死守	米軍との共同演習を強化し、先端半導体輸出管理と同盟信頼を同時確保	台湾海峡の平和は守り抜く。半導体産業は国家の盾であり経済の柱だ	TSMCが攻撃目標化するリスクを抱えながら稼働継続との矛盾を管理できない	82.0	52.0	61.0	80.0	40.0	79.0	76.0	37.0	半導体不安と海峡緊張が重なり、就職・AIインフラ・安全保障への複合不安が若者に伝播する
3	KOR	韓国	South Korea	東アジア	境界的圧力	半導体優位と安全保障の同時強化	台湾緊張を受け対米半導体協力を加速し中国依存を縮小する	台湾情勢を注視しつつ半導体競争力と雇用を守る	台湾有事は自国半導体施設への波及リスクも内包する	54.0	40.0	56.0	34.0	30.0	52.0	55.0	51.0	台湾緊張で韓国と日本の半導体不安が連動し若者の雇用・安保不安がSNSで拡大する
3	PRK	北朝鮮	North Korea	東アジア	間接衝突	台湾有事の隙に核・ミサイル誇示強化	台湾緊張で米軍が分散する間にICBM実験を加速し対話条件を吊り上げる	帝国主義が台湾で争う今こそ核武力が祖国を守ることを示せた	中国が台湾対応で余力を削り、燃料・食料難が一層深刻化する恐れ	84.0	12.0	26.0	15.0	43.0	17.0	83.0	32.0	台湾と北朝鮮の二正面緊張で若者の「有事現実感」とSNS不安が急上昇する
3	RUS	ロシア	Russia	ユーラシア	間接衝突	台湾危機を好機と見て対中連携と資源外交を加速	台湾有事の陰で対中エネルギー協定を深化し制裁迂回ルートを拡大する	西側のアジア混乱は我が国の戦略的正しさを証明している	半導体孤立は続くが台湾危機でAI格差固定化リスクがさらに増す	75.0	69.0	50.0	40.0	61.0	62.0	70.0	42.0	エネルギー高継続と台湾危機の重複が若者の安定雇用への不安をさらに深める
3	UKR	ウクライナ	Ukraine	欧州	限定戦争	台湾危機を連帯論に転用し支援死守	台湾海峡緊張を民主主義連帯の文脈で援用し、欧米の対ウクライナ支援継続を強く要求	アジア危機は欧州安保と不可分。世界の注目が移っても支援枠は確保できると訴える	台湾有事へのリソース移転で武器・財政支援が縮小するリスクを最大脅威と見る	71.0	62.0	44.0	27.0	49.0	62.0	67.0	49.0	欧州戦争と台湾緊張の二重危機が重なり、若者の将来展望と安全感覚を同時に圧迫する
3	IRN	イラン	Iran	中東	境界的圧力	米国の台湾対応の隙を突き外交優位を探る	台湾危機で米軍が分散する間に制裁交渉を加速し代替チップルートを中露に打診する	AI・半導体封鎖に抗し自主路線を貫くことが国家の誇りだ	計算資源封鎖は継続し技術主権は外交カードに過ぎず経済疲弊は深刻	65.0	67.0	40.0	28.0	48.0	61.0	66.0	44.0	台湾・中東の二重危機でエネルギー価格と不安感が重なり若者の将来設計がさらに揺らぐ
3	ISR	イスラエル	Israel	中東	間接衝突	AI優位を守りつつ計算資源供給リスクを注視	台湾有事備えチップ代替調達路を開拓し中東抑止も維持	台湾有事はAI調達リスクだが技術主権で乗り越えられる	司法対立と選挙圧力でチップ確保戦略の国内合意が取れない	64.0	62.0	44.0	36.0	45.0	53.0	57.0	48.0	中東緊張継続とAI計算資源争奪が重なり若者の就職先不安が増す
3	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	台湾緊張で中東エネルギー外交を強化	アジア向け安定供給を優遇提示しつつ米中双方からのAI投資誘致を継続する	半導体危機でAI投資機会が拡大、Vision2030の加速を国民に示す	台湾危機長期化でAI開発遅延リスクがあり改革コストと体制正統性が競合する	52.0	78.0	48.0	36.0	60.0	70.0	60.0	38.0	台湾緊張と原油高の二重圧力で若者の生活コストと将来不安が同時に拡大する
3	EU	欧州連合	European Union	欧州	圧力上昇	半導体自律と対中均衡の同時防衛	チップス法投資加速、台湾連携強化、中国への輸出規制対話を慎重に進める	台湾リスクは欧州産業への警告。域内半導体生産強化で雇用と安定を守る	加盟国の対中依存度格差が政策統一を阻み、チップス法財源も綱渡り状態	44.0	41.0	53.0	60.0	31.0	54.0	57.0	56.0	EU半導体政策転換が供給制約を加速し、日本若者の就職先・製品コストを圧迫する
4	USA	アメリカ	United States	北米	境界的圧力	中東・台湾・AI競争を同時管理し同盟分担を要求	中東海軍展開を継続しつつ同盟国にAI・半導体協力強化を強く求める	エネルギーと半導体安定で米国の覇権と雇用を守ると国民に訴える	財政・軍事の多正面展開が限界に近づき同盟依存が構造的に深まっている	74.0	73.0	68.0	81.0	73.0	77.0	79.0	35.0	原油高と半導体不安が重なり就職・起業の将来像を若者が描けなくなる
4	CHN	中国	China	東アジア	間接衝突	台湾圧力継続とエネルギー外交で均衡維持	中東産油国との関係強化と台湾周辺演習を並行して継続する	エネルギー安全と主権防衛は一体で外圧に屈しない	ホルムズ緊張でコスト増加すれば国内雇用安定が再び揺らぐ	79.0	63.0	71.0	83.0	56.0	80.0	75.0	33.0	エネルギー高騰と台湾リスクが重なり若者の就職・生活費不安が二重に加速する
4	JPN	日本	Japan	東アジア	境界的圧力	中東エネルギーリスクに緊急対処しつつ同盟維持	中東産油国と外交加速しLNG代替調達を米・カタールと協議する	エネルギー高騰に補助延長、生活・産業支援を優先し安定確保を目指す	備蓄90日で長期化すれば財政・産業へのダメージは免れない	72.0	83.0	65.0	65.0	75.0	72.0	76.0	38.0	電気・ガソリン高で家計が圧迫され、就職・将来設計の不安がSNSで急拡大する
4	TWN	台湾	Taiwan	東アジア	境界的圧力	エネルギー危機下でも半導体継続と抑止を死守	米豪とLNG長期契約を急ぎ、同盟強化で海峡抑止と産業継続を同時確保する	エネルギー高騰でも産業と生活を守る。半導体は国家の盾であり経済の柱だ	電力コスト急騰がTSMC稼働に直撃し、抑止維持と生産継続の両立が崩れかける	83.0	70.0	63.0	82.0	47.0	83.0	78.0	34.0	半導体コスト上昇と物価高が連動し、就職・AIインフラ・生活費の複合不安が若者に圧力をかける
4	KOR	韓国	South Korea	東アジア	境界的圧力	半導体優位を守りエネルギー調達を多角化する	ホルムズ危機受け米・カタール・豪からLNG調達先を緊急拡大する	エネルギー高騰に備え備蓄強化と国民負担軽減策を準備する	エネルギー補助金拡大が財政を圧迫し半導体投資余力を削る	53.0	64.0	59.0	40.0	38.0	61.0	65.0	45.0	韓国発LNG争奪がアジア電気代を押し上げ若者の生活・就職不安がSNSで連動する
4	PRK	北朝鮮	North Korea	東アジア	間接衝突	ホルムズ混乱を核交渉レバレッジに転用	米国が中東分散中にICBM追加試験を示唆し、ロシアへ燃料融通を打診	帝国主義は中東でも苦境。核抑止が今こそ祖国を守る盾だ	国際原油高が中国の対北援助余力を削り、食料・燃料不足が体制内部に波及しつつある	81.0	16.0	29.0	14.0	46.0	21.0	79.0	30.0	中東エネルギー高騰と北朝鮮核リスクが重なり、若者の二正面不安とSNS騒擾が同時上昇する
4	RUS	ロシア	Russia	ユーラシア	間接衝突	ホルムズ高騰を好機に資源外交を強化	中東緊張を利用しエネルギー価格交渉力を高め対中・グローバルサウス輸出を拡大	制裁に屈せず我が国のエネルギーが世界の要となることを証明している	エネルギー収入増は財政を支えるが戦争消耗と半導体孤立の長期圧迫は続く	73.0	76.0	53.0	40.0	64.0	66.0	72.0	39.0	ホルムズとロシア制裁の重複でエネルギー高が長引き若者の生活費・就職不安がさらに増す
4	UKR	ウクライナ	Ukraine	欧州	限定戦争	中東危機を援用し欧米支援の維持を訴求	ホルムズ危機を民主主義秩序崩壊の証拠として欧米の対ウクライナ支援継続を強く要求	世界的エネルギー危機の今こそ欧米支援が続くと説明し国内疲弊に抗う	エネルギー高騰で欧米財政が締まり援助規模縮小・武器優先度低下を最大リスクと見る	74.0	71.0	47.0	28.0	55.0	68.0	72.0	44.0	ウクライナ戦争長期化とホルムズ不安が重なり若者の生活費と将来展望を同時に圧迫
4	IRN	イラン	Iran	中東	境界的圧力	ホルムズ牌を握り制裁緩和を迫る	海峡封鎖を示唆しつつ制裁交渉を有利に進め中露経由の代替収入路を維持する	外圧に屈せず海峡を守り抜き国益を守ることが体制の正統性だ	実際に封鎖すれば軍事報復を招くため示唆に留め内部経済疲弊は限界に近い	70.0	76.0	44.0	26.0	53.0	68.0	73.0	39.0	ホルムズ警戒でガソリン・電気代が上昇し若者の可処分所得が削られ将来不安が強まる
4	ISR	イスラエル	Israel	中東	間接衝突	ホルムズ警戒下でイラン抑止と技術優位を同時維持	イランの動向を警戒しつつ米国・UAEと連携して中東安定化を図る	ホルムズ緊張は国内ガス田で吸収可能、抑止力強化で国民保護を続ける	国内政治の分断でホルムズ対応の予算拡充に与野党合意が得られない	68.0	67.0	46.0	40.0	50.0	60.0	63.0	44.0	ホルムズ緊張継続でエネルギー高騰と安保不安が重なり若者の将来展望を圧迫する
4	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	ホルムズ警戒でエネルギー外交主導権を強化	GCC連携でホルムズ通航保証を示しつつアジア向け優遇供給継続を交渉する	エネルギー危機を好機に転じVision2030の収益基盤を守ると国民に示す	ホルムズ封鎖長期化は収益直撃。軍事対応コストと体制安定の綱引きが続く	62.0	85.0	52.0	36.0	66.0	76.0	68.0	33.0	原油高と物流停滞リスクで電気代・食料品高が重なり若者の生活防衛意識が高まる
4	EU	欧州連合	European Union	欧州	圧力上昇	エネルギー安保緊急強化、景気下支え維持	緊急LNG追加調達・中東安定化外交・EU備蓄放出協議を同時進行	ホルムズリスクに備え備蓄と代替調達を強化。家庭・産業補助は維持する	加盟国のエネルギー依存格差が政策統一を遅らせ、補助財源も再圧迫される	48.0	63.0	57.0	58.0	39.0	61.0	65.0	51.0	EUのエネルギー危機対応が欧州景気を鈍化させ、日本若者の輸出関連就職と電気代を圧迫する
5	USA	アメリカ	United States	北米	境界的圧力	AI・半導体ブロック主導で同盟締め付けを強化	半導体・AI輸出規制を強化し同盟国に技術協力義務を課す	技術覇権を守り中国に負けない産業と雇用を維持すると訴える	ブロック強制で同盟摩擦増大、財政と外交負担が限界に近づく	77.0	74.0	72.0	86.0	76.0	83.0	83.0	31.0	半導体分断深化で就職・AI起業の将来設計が見えにくくなる不安が広がる
5	CHN	中国	China	東アジア	間接衝突	技術自立加速とブロック対抗で構造防衛	非西側諸国とのAI・半導体協力網を拡大し輸出管理に対抗する	技術封鎖は挑戦であり自立こそが回答だと国民に示す	先端半導体の国産化は間に合わず雇用喪失が政権正統性を侵食する	82.0	62.0	74.0	88.0	59.0	84.0	78.0	30.0	技術ブロック硬化で半導体調達難と就職先の先行き不透明感が若者に重なる
5	JPN	日本	Japan	東アジア	境界的圧力	半導体主権を守りつつブロック分断に巻き込まれない	米主導の技術同盟枠組みに参加しつつ中国向け輸出規制対応を産業界と調整する	半導体・AI基盤は国家の命綱。戦略技術を守る投資と生活支援を両立する	米中どちらかへの完全な技術切断は産業崩壊に等しく、踏み切れない	76.0	77.0	72.0	79.0	79.0	82.0	80.0	38.0	就職・技術選択の先が見えず、どのブロックで生きるかという将来不安がSNSで急拡散する
5	TWN	台湾	Taiwan	東アジア	境界的圧力	半導体外交でブロック内地位を固める	米主導ブロックへの帰属を明確化しTSMC保護協定を推進、中国の孤立化圧力に抵抗する	半導体は世界の鍵であり台湾の盾。ブロック化は我々の戦略価値をむしろ高める	ブロック帰属の明確化が中国の軍事オプションを刺激するリスクは消せない	87.0	71.0	67.0	80.0	50.0	88.0	83.0	31.0	ブロック内半導体は安定化するが、中台緊張が就活・AI利用・生活費の複合不安を若者に広げる
5	KOR	韓国	South Korea	東アジア	間接衝突	同盟優先で半導体ブロック選択に踏み切る	米主導チップ同盟に参加しつつ中国市場喪失リスクを段階的に緩衝する	技術安全保障のため半導体同盟を強化し国内雇用を守り抜く	中国輸出依存が高く脱中国加速は半導体産業の空洞化を招きかねない	60.0	61.0	67.0	38.0	45.0	71.0	72.0	41.0	韓国の半導体ブロック選択が日本の調達先を揺さぶり若者の就職・未来感にSNS不安が波及する
5	PRK	北朝鮮	North Korea	東アジア	間接衝突	ブロック化を好機に対露協力を深化し資源確保	ロシアに砲弾・兵員を追加供給し燃料・食料を対価に獲得する	帝国主義ブロックが孤立し、我々は正しい陣営にいる	対露依存が深まるほど中国との均衡が崩れ外交選択肢が縮む	77.0	15.0	31.0	19.0	44.0	26.0	72.0	27.0	ブロック対立深化で半導体調達と防衛費が同時に圧迫され若者の将来設計が揺らぐ
5	RUS	ロシア	Russia	ユーラシア	間接衝突	西側孤立を逆手にブロック連携を深化	中国・グローバルサウスと資源・技術枠組みを拡大し西側制裁の影響力を削ぐ	ブロック経済の中核として西側封鎖を無力化し国家の存続と繁栄を証明している	中国依存深化で戦略自律性が侵食される懸念。技術移転要求への対応コストも増す	75.0	78.0	57.0	52.0	66.0	72.0	74.0	36.0	半導体・AIブロック分断でコスト上昇、日本の若者の就職先企業の先行きがさらに不透明になる
5	UKR	ウクライナ	Ukraine	欧州	限定戦争	ブロック硬化をウクライナ優位と位置づけ	西側ブロック統合を名分にAI・半導体・防衛技術の優先移転と追加武器援助を要求	技術ブロック化はロシア孤立を深める。西側との統合が復興の鍵だと国内に説明	西側の対中技術競争がリソースを吸収し対ウクライナ軍事援助が相対的に圧縮される懸念	74.0	67.0	46.0	34.0	56.0	74.0	73.0	40.0	戦争継続とブロック分断が重なり若者は就職先・物価・技術格差の三重不安を感じ始める
5	IRN	イラン	Iran	中東	境界的圧力	ブロック秩序に乗り自律拡大を図る	中露主導の決済・技術網に接続し制裁迂回ルートを制度化しホルムズ圧力は維持する	西側の分断は好機、自立路線で国益を守り制裁に屈しない体制を示す	中露依存の深化で自律は名目化し経済疲弊と国内不満は依然限界圏にある	72.0	73.0	47.0	32.0	55.0	72.0	70.0	37.0	ブロック分断でエネルギー・半導体調達が不安定化し若者の就職・生活設計に霧がかかる
5	ISR	イスラエル	Israel	中東	間接衝突	技術ブロック優位を同盟深化とイラン抑止に同時活用	米との半導体・AI協力を深め、イランの技術取得を封じる多国間制裁網に参加する	技術主権が安全保障の柱、エネルギー脆弱性は同盟と技術輸出で補完する	技術輸出制限が一部ハイテク企業を直撃し連立内の産業票が離反しかねない	71.0	65.0	49.0	54.0	53.0	67.0	70.0	41.0	技術ブロック分断と中東間接緊張が重なり、若者の就職先と将来設計がより不安定になる
5	SAU	サウジアラビア	Saudi Arabia	中東	境界的圧力	多軸外交でブロック化の隙を埋める	アジア向け原油優遇を維持し技術調達で米中双方と個別交渉を進める	Vision2030は技術ブロック化に依存しない自立路線を推進すると示す	技術主権確立が遅れる中で米中均衡外交に綱渡りが続く	65.0	81.0	54.0	52.0	68.0	80.0	72.0	30.0	半導体・AI分断深化で計算資源制約が急増し若者の就職先IT系不安が高まる
5	EU	欧州連合	European Union	欧州	圧力上昇	技術主権と同盟整合の二正面対応	EUチップス法加速・AI規制輸出化・米中双方へブロック強制回避を要請	戦略技術の域内自立を急ぎ、ブロック化から欧州産業と雇用を守る	加盟国の対中対米温度差が統一行動を遅らせ、Chips Act資金も不足気味	54.0	60.0	64.0	73.0	44.0	70.0	68.0	47.0	EUのブロック対応が半導体・AI就職市場を分断し、日本若者のキャリア見通しを揺るがす
6	USA	アメリカ	United States	北米	境界的圧力	同盟貢献要求を維持しAI技術ブロック継続	防衛分担増額を求めつつ半導体規制を限定緩和し同盟結束を演出する	技術競争に勝ち雇用を守る。同盟国と共に中国包囲網を堅持すると訴える	日本の財政硬直で分担交渉が難航。ブロック維持コストが国内財政を圧迫する	75.0	71.0	74.0	83.0	81.0	81.0	86.0	27.0	財政制約が深まり就活・住居・AI教育への公的支援が後退し若者の将来不安がSNSで拡大
6	CHN	中国	China	東アジア	間接衝突	技術ブロック対抗継続・日本余力低下を静観	非西側諸国とのAI・半導体協力路を拡大し西側輸出規制の迂回網を強化する	技術自立の道は正しく封鎖圧力には屈しないと国民に繰り返す	先端半導体国産化は依然遅延し製造業雇用喪失が政権正統性を削り続ける	83.0	60.0	77.0	85.0	64.0	82.0	81.0	24.0	日本財政制約が深まり若者支援と防衛費の競合が激化して将来感がさらに収縮する
